filename,id,name,pos,season,total,average
current,3916148,Tony Pollard,rb,2024,851.833065724,60.845218980285715
current,3895856,Christian Kirk,wr,2023,859.9,71.65833333333333
current,3895856,Christian Kirk,wr,2024,1111.2478022399998,74.083186816
current,3068267,Austin Ekeler,rb,2023,975.1,69.65
current,3068267,Austin Ekeler,rb,2024,1040.522695607,74.32304968621429
current,3932905,Diontae Johnson,wr,2023,790.5,56.464285714285715
current,3932905,Diontae Johnson,wr,2024,1088.9327206189998,72.59551470793332
current,4429205,Jordan Addison,wr,2023,1158.9,68.17058823529412
current,4429205,Jordan Addison,wr,2024,998.506088061,66.5670725374
current,4360234,Evan McPherson,k,2023,1239.0,72.88235294117646
current,4360234,Evan McPherson,k,2024,1180.222031572,69.42482538658824
current,4362249,Jayden Reed,wr,2023,1005.3,62.83125
current,4362249,Jayden Reed,wr,2024,1194.350437473,79.62336249820001
current,4241372,Marquise Brown,wr,2023,689.6,49.25714285714286
current,4241372,Marquise Brown,wr,2024,877.65251288,58.51016752533334
current,4248528,Christian Watson,wr,2023,461.2,46.12
current,4248528,Christian Watson,wr,2024,915.9066731169999,61.060444874466654
current,4678008,Jonathon Brooks,rb,2024,829.495638497,63.80735680746154
current,4035676,Zack Moss,rb,2023,827.8,59.128571428571426
current,4035676,Zack Moss,rb,2024,742.893455991,53.06381828507143
current,4361579,Javonte Williams,rb,2023,901.8,56.3625
current,4361579,Javonte Williams,rb,2024,937.4950889030001,66.96393492164286
current,4036133,T.J. Hockenson,te,2023,1157.0,77.13333333333334
current,4036133,T.J. Hockenson,te,2024,773.661161135,70.33283283045455
current,3121023,Dallas Goedert,te,2023,732.2,52.300000000000004
current,3121023,Dallas Goedert,te,2024,814.707085098,54.3138056732
current,4428557,Tyjae Spears,rb,2023,881.1,51.82941176470588
current,4428557,Tyjae Spears,rb,2024,1386.431948436,99.0308534597143
current,4432665,Brock Bowers,te,2024,751.094524152,50.0729682768
current,4430878,Jaxon Smith-Njigba,wr,2023,782.0,46.0
current,4430878,Jaxon Smith-Njigba,wr,2024,1029.6356199440002,68.64237466293335
current,4683062,Xavier Worthy,wr,2024,1086.40087296,72.42672486400001
current,3128429,Courtland Sutton,wr,2023,885.0,55.3125
current,3128429,Courtland Sutton,wr,2024,1016.1850498459999,67.74566998973333
current,4040761,Devin Singletary,rb,2023,924.7,54.39411764705883
current,4040761,Devin Singletary,rb,2024,876.851636597,62.632259756928576
current,2577327,Tyler Lockett,wr,2023,1047.0,61.588235294117645
current,2577327,Tyler Lockett,wr,2024,905.2774331360001,60.35182887573334
current,4635008,Keon Coleman,wr,2024,959.287347837,63.952489855799996
current,4431611,Caleb Williams,qb,2024,1311.3053145830002,87.42035430553334
current,4426348,Jayden Daniels,qb,2024,1337.100882699,89.1400588466
current,3051392,Ezekiel Elliott,rb,2023,868.9,51.11176470588235
current,3051392,Ezekiel Elliott,rb,2024,878.960012904,62.78285806457143
current,4035861,Camryn Bynum,dp,2023,1274.5,74.97058823529412
current,4035861,Camryn Bynum,dp,2024,1210.1572006600002,71.18571768588237
current,3122132,Myles Garrett,dp,2023,930.0,58.125
current,3122132,Myles Garrett,dp,2024,791.58154272,46.56362016
current,4431299,Rome Odunze,wr,2024,893.516358143,59.56775720953333
current,4612826,Ladd McConkey,wr,2024,899.288390495,59.95255936633334
current,3051926,Gus Edwards,rb,2023,738.0,43.411764705882355
current,3051926,Gus Edwards,rb,2024,708.8757893009999,50.63398495007142
current,-16018,Saints D/ST,def,2023,1688.0,99.29411764705883
current,-16018,Saints D/ST,def,2024,1491.328663805,87.72521551794117
current,8439,Aaron Rodgers,qb,2023,0.0,0.0
current,8439,Aaron Rodgers,qb,2024,1399.196646248,93.27977641653334
current,3045138,Mike Williams,wr,2023,286.1,95.36666666666667
current,3045138,Mike Williams,wr,2024,842.565702445,60.183264460357144
current,14985,Lavonte David,dp,2023,1340.5,89.36666666666666
current,14985,Lavonte David,dp,2024,1396.2580979600002,82.13282929176472
current,3121544,T.J. Edwards,dp,2023,1571.5,92.44117647058823
current,3121544,T.J. Edwards,dp,2024,1348.0096895049999,79.29468761794116
current,4372019,Jerome Ford,rb,2023,1090.1,64.12352941176471
current,4372019,Jerome Ford,rb,2024,675.19167093,48.227976495
current,14979,Bobby Wagner,dp,2023,1644.0,96.70588235294117
current,14979,Bobby Wagner,dp,2024,1327.2578235199999,78.07398961882352
current,4241985,J.K. Dobbins,rb,2023,44.4,44.4
current,4241985,J.K. Dobbins,rb,2024,766.7432961449999,58.98025354961538
current,3691739,Derwin James Jr.,dp,2023,1154.0,72.125
current,3691739,Derwin James Jr.,dp,2024,1094.94477985,64.4085164617647
current,3915239,Josh Hines-Allen,dp,2023,971.0,57.11764705882353
current,3915239,Josh Hines-Allen,dp,2024,827.2278853149999,48.66046384205882
current,14993,Greg Zuerlein,k,2023,954.0,59.625
current,14993,Greg Zuerlein,k,2024,1210.1285083670002,71.1840299039412
current,-16015,Dolphins D/ST,def,2023,1843.0,108.41176470588235
current,-16015,Dolphins D/ST,def,2024,1600.7772628199998,94.16336840117646
current,-14008,Lions Coach,hc,2023,1166.0,68.58823529411765
current,-14008,Lions Coach,hc,2024,1237.9547143999998,72.82086555294117
current,2976560,Danielle Hunter,dp,2023,1118.5,65.79411764705883
current,2976560,Danielle Hunter,dp,2024,860.32675246,50.607456027058824
current,4040605,Nick Bosa,dp,2023,881.0,51.8235294117647
current,4040605,Nick Bosa,dp,2024,728.534125005,42.85494852970588
current,16710,Khalil Mack,dp,2023,1327.0,78.05882352941177
current,16710,Khalil Mack,dp,2024,846.667534265,49.803972603823524
current,4575517,Kyle Hamilton,dp,2023,1117.0,74.46666666666667
current,4575517,Kyle Hamilton,dp,2024,1116.8709770799999,65.69829276941175
current,4432773,Brian Thomas Jr.,wr,2024,896.3454953329999,59.75636635553333
current,4372099,Aidan Hutchinson,dp,2023,923.0,54.294117647058826
current,4372099,Aidan Hutchinson,dp,2024,772.6073467800001,45.44749098705883
current,3049899,Younghoe Koo,k,2023,1040.0,61.1764705882353
current,3049899,Younghoe Koo,k,2024,1156.07116165,68.00418597941177
current,3117256,Dalton Schultz,te,2023,774.5,51.63333333333333
current,3117256,Dalton Schultz,te,2024,666.5075090339999,44.43383393559999
current,4426385,Zach Charbonnet,rb,2023,520.9,32.55625
current,4426385,Zach Charbonnet,rb,2024,695.2776998830001,49.66269284878572
current,-14006,Cowboys Coach,hc,2023,1418.0,83.41176470588235
current,-14006,Cowboys Coach,hc,2024,1265.4681094,74.43930055294118
current,4241463,Jerry Jeudy,wr,2023,765.0,47.8125
current,4241463,Jerry Jeudy,wr,2024,942.5433032740001,62.836220218266675
current,4426388,Jameson Williams,wr,2023,394.8,32.9
current,4426388,Jameson Williams,wr,2024,834.2613621999999,55.61742414666666
current,4372066,Jake Moody,k,2023,1278.0,75.17647058823529
current,4372066,Jake Moody,k,2024,1168.96312777,68.76253692764706
current,4692025,Brian Branch,dp,2023,971.0,64.73333333333333
current,4692025,Brian Branch,dp,2024,1156.7852469850002,68.04619099911766
current,3071353,E.J. Speed,dp,2023,1164.5,72.78125
current,3071353,E.J. Speed,dp,2024,1402.01543278,82.47149604588236
current,4575431,Devon Witherspoon,dp,2023,966.0,69.0
current,4575431,Devon Witherspoon,dp,2024,1122.92705857,66.05453285705883
current,3916433,Jakobi Meyers,wr,2023,996.4999999999999,62.28124999999999
current,3916433,Jakobi Meyers,wr,2024,941.839575455,62.78930503033334
current,-16012,Chiefs D/ST,def,2023,1864.0,109.6470588235294
current,-16012,Chiefs D/ST,def,2024,1508.92070077,88.76004122176471
current,4570044,Jaquan Brisker,dp,2023,1043.0,69.53333333333333
current,4570044,Jaquan Brisker,dp,2024,1135.64919324,66.80289372
current,4046537,Josh Metellus,dp,2023,1215.5,71.5
current,4046537,Josh Metellus,dp,2024,1105.51831119,65.03048889352942
current,-14020,Jets Coach,hc,2023,592.0,34.8235294117647
current,-14020,Jets Coach,hc,2024,1229.0188647999998,72.29522734117646
current,4038941,Justin Herbert,qb,2023,1134.7,87.28461538461539
current,4038941,Justin Herbert,qb,2024,1329.7965099150001,88.65310066100001
current,4362238,Chase Brown,rb,2023,327.3,27.275000000000002
current,4362238,Chase Brown,rb,2024,866.339088134,61.881363438142856
current,4035495,Derrick Brown,dp,2023,1031.0,60.64705882352941
current,4035495,Derrick Brown,dp,2024,793.53073653,46.67827861941176
current,4243956,Reed Blankenship,dp,2023,1100.5,73.36666666666666
current,4243956,Reed Blankenship,dp,2024,1116.7352346149999,65.6903079185294
current,4429096,Blake Corum,rb,2024,606.7474352169999,43.33910251549999
current,4429275,Trey Benson,rb,2024,570.81882368,40.772773120000004
current,4362759,Nick Bolton,dp,2023,509.0,63.625
current,4362759,Nick Bolton,dp,2024,1301.8149767950003,76.5773515761765
current,2612151,Alex Singleton,dp,2023,1513.5,89.02941176470588
current,2612151,Alex Singleton,dp,2024,1308.6684029849998,76.98049429323528
current,3121427,Curtis Samuel,wr,2023,792.3,49.51875
current,3121427,Curtis Samuel,wr,2024,825.7635252599999,55.050901683999996
current,4040655,Darnell Mooney,wr,2023,450.0,30.0
current,4040655,Darnell Mooney,wr,2024,883.447614609,58.8965076406
current,4035631,Brian Burns,dp,2023,666.0,41.625
current,4035631,Brian Burns,dp,2024,788.6312936700001,46.3900760982353
current,-16008,Lions D/ST,def,2023,1557.0,91.58823529411765
current,-16008,Lions D/ST,def,2024,1548.8949642449998,91.11146848499999
current,2971282,DeForest Buckner,dp,2023,1061.0,62.411764705882355
current,2971282,DeForest Buckner,dp,2024,694.91474557,40.87733797470588
current,3919117,Azeez Al-Shaair,dp,2023,1337.0,78.6470588235294
current,3919117,Azeez Al-Shaair,dp,2024,1310.3592835049997,77.07995785323527
current,4241479,Tua Tagovailoa,qb,2023,1593.8000000000002,93.7529411764706
current,4241479,Tua Tagovailoa,qb,2024,1364.1684981520002,90.94456654346668
current,4361411,Pat Freiermuth,te,2023,455.0,37.916666666666664
