filename,id,name,pos,season,total,average
thatnewnew,4429058,Jaylen Harrell,dp,2024,216.26072089,12.721218875882352
thatnewnew,4259547,Malik Herring,dp,2023,177.5,25.357142857142858
thatnewnew,4259547,Malik Herring,dp,2024,62.91354249199999,3.70079661717647
thatnewnew,4360274,Ronnie Perkins,dp,2023,136.5,19.5
thatnewnew,4360274,Ronnie Perkins,dp,2024,53.28790295100001,3.134582526529412
thatnewnew,4240475,Chris Rumph II,dp,2023,91.5,15.25
thatnewnew,4240475,Chris Rumph II,dp,2024,22.52784383,1.325167284117647
thatnewnew,3933407,Quinton Bell,dp,2023,-2.0,-2.0
thatnewnew,3933407,Quinton Bell,dp,2024,0.0,0.0
thatnewnew,2576242,Frank Clark,dp,2023,48.0,6.0
thatnewnew,2576242,Frank Clark,dp,2024,0.0,0.0
thatnewnew,4035453,Andre Anthony,dp,2023,0.0,0.0
thatnewnew,4035453,Andre Anthony,dp,2024,0.0,0.0
thatnewnew,4608378,Brayden Thomas,dp,2023,0.0,0.0
thatnewnew,4608378,Brayden Thomas,dp,2024,0.0,0.0
thatnewnew,4035166,Jonathan Kongbo,dp,2023,0.0,0.0
thatnewnew,4035166,Jonathan Kongbo,dp,2024,0.0,0.0
thatnewnew,4240261,Derek Parish,dp,2023,0.0,0.0
thatnewnew,4240261,Derek Parish,dp,2024,0.0,0.0
thatnewnew,3686690,James Smith-Williams,dp,2023,170.5,13.115384615384615
thatnewnew,3686690,James Smith-Williams,dp,2024,200.53864609000001,11.79639094647059
thatnewnew,3894856,Anthony Nelson,dp,2023,384.0,24.0
thatnewnew,3894856,Anthony Nelson,dp,2024,187.26496765499996,11.015586332647057
thatnewnew,4259558,Robert Beal Jr.,dp,2023,45.0,11.25
thatnewnew,4259558,Robert Beal Jr.,dp,2024,128.262915705,7.544877394411765
thatnewnew,4361776,Brenton Cox Jr.,dp,2023,0.0,0.0
thatnewnew,4361776,Brenton Cox Jr.,dp,2024,86.206512676,5.070971333882353
thatnewnew,4243457,DeAngelo Malone,dp,2023,38.0,2.235294117647059
thatnewnew,4243457,DeAngelo Malone,dp,2024,85.141494255,5.008323191470588
thatnewnew,4568439,Amare Barno,dp,2023,157.0,10.466666666666667
thatnewnew,4568439,Amare Barno,dp,2024,44.851619148000005,2.638330538117647
thatnewnew,3115914,Jihad Ward,dp,2023,333.5,19.61764705882353
thatnewnew,3115914,Jihad Ward,dp,2024,27.810781728000006,1.6359283369411768
thatnewnew,3919548,Justin Strnad,dp,2023,38.0,2.235294117647059
thatnewnew,3919548,Justin Strnad,dp,2024,35.05765850199999,2.0622152059999994
thatnewnew,3052926,Demone Harris,dp,2023,0.0,0.0
thatnewnew,3052926,Demone Harris,dp,2024,0.0,0.0
thatnewnew,4038946,Troy Dye,dp,2023,181.0,12.066666666666666
thatnewnew,4038946,Troy Dye,dp,2024,0.0,0.0
thatnewnew,4362234,Zaire Barnes,dp,2023,-8.0,-2.0
thatnewnew,4362234,Zaire Barnes,dp,2024,0.0,0.0
thatnewnew,4569479,Zach VanValkenburg,dp,2023,65.0,7.222222222222222
thatnewnew,4569479,Zach VanValkenburg,dp,2024,0.0,0.0
thatnewnew,4373471,Brennan Jackson,dp,2024,0.0,0.0
thatnewnew,3051942,Al-Quadin Muhammad,dp,2023,0.0,0.0
thatnewnew,3051942,Al-Quadin Muhammad,dp,2024,0.0,0.0
thatnewnew,3920867,Ulysees Gilbert,dp,2023,0.0,0.0
thatnewnew,3920867,Ulysees Gilbert,dp,2024,0.0,0.0
thatnewnew,2971641,Chase Hansen,dp,2023,0.0,0.0
thatnewnew,2971641,Chase Hansen,dp,2024,0.0,0.0
thatnewnew,4240030,Hamsah Nasirildeen,dp,2023,0.0,0.0
thatnewnew,4240030,Hamsah Nasirildeen,dp,2024,0.0,0.0
thatnewnew,4242204,JaCoby Stevens,dp,2023,0.0,0.0
thatnewnew,4242204,JaCoby Stevens,dp,2024,0.0,0.0
thatnewnew,4365380,Brevin Allen,dp,2023,-4.0,-2.0
thatnewnew,4365380,Brevin Allen,dp,2024,0.0,0.0
thatnewnew,4242515,Chandler Wooten,dp,2023,55.0,6.875
thatnewnew,4242515,Chandler Wooten,dp,2024,25.452295262999996,1.4971938389999997
thatnewnew,4241611,Nephi Sewell,dp,2023,175.0,10.9375
thatnewnew,4241611,Nephi Sewell,dp,2024,0.0,0.0
thatnewnew,4428072,Darius Muasau,dp,2024,0.0,0.0
thatnewnew,4372062,Michael Barrett,dp,2024,0.0,0.0
thatnewnew,2972400,David Mayo,dp,2023,555.5,32.6764705882353
thatnewnew,2972400,David Mayo,dp,2024,0.0,0.0
thatnewnew,3929818,Andrew Dowell,dp,2023,0.0,0.0
thatnewnew,3929818,Andrew Dowell,dp,2024,0.0,0.0
thatnewnew,4044132,William Kwenkeu,dp,2023,0.0,0.0
thatnewnew,4044132,William Kwenkeu,dp,2024,0.0,0.0
thatnewnew,4241995,Shaun Wade,dp,2023,221.0,15.785714285714286
thatnewnew,4241995,Shaun Wade,dp,2024,127.64119938500002,7.508305846176472
thatnewnew,4373061,Ekow Boye-Doe,dp,2023,0.0,0.0
thatnewnew,4373061,Ekow Boye-Doe,dp,2024,119.10001958000001,7.005883504705883
thatnewnew,4362492,Ar'Darius Washington,dp,2023,113.0,56.5
thatnewnew,4362492,Ar'Darius Washington,dp,2024,18.986183946,1.116834349764706
thatnewnew,4570672,Cam Smith,dp,2023,19.0,1.2666666666666666
thatnewnew,4570672,Cam Smith,dp,2024,18.595293206,1.0938407768235294
thatnewnew,3116175,Amani Oruwariye,dp,2023,0.0,0.0
thatnewnew,3116175,Amani Oruwariye,dp,2024,0.0,0.0
thatnewnew,3125705,Kyron Brown,dp,2023,0.0,0.0
thatnewnew,3125705,Kyron Brown,dp,2024,0.0,0.0
thatnewnew,4685092,Ryan Watts,dp,2024,0.0,0.0
thatnewnew,2578378,Marcus Peters,dp,2023,448.0,37.333333333333336
thatnewnew,2578378,Marcus Peters,dp,2024,0.0,0.0
thatnewnew,4361942,Trill Williams,dp,2023,0.0,0.0
thatnewnew,4361942,Trill Williams,dp,2024,0.0,0.0
thatnewnew,4037511,Myles Dorn,dp,2023,0.0,0.0
thatnewnew,4037511,Myles Dorn,dp,2024,0.0,0.0
thatnewnew,3044724,Cameron Sutton,dp,2023,689.0,40.529411764705884
thatnewnew,3044724,Cameron Sutton,dp,2024,187.90620617499997,20.878467352777776
thatnewnew,3122797,Isaac Yiadom,dp,2023,470.0,27.647058823529413
thatnewnew,3122797,Isaac Yiadom,dp,2024,150.53304178000002,8.854884810588237
thatnewnew,3915437,Isaiah Oliver,dp,2023,649.5,38.205882352941174
thatnewnew,3915437,Isaiah Oliver,dp,2024,83.496564451,4.911562614764706
thatnewnew,3051921,Artie Burns,dp,2023,196.0,12.25
thatnewnew,3051921,Artie Burns,dp,2024,69.919585582,4.112916798941177
thatnewnew,4427493,Tre Tomlinson,dp,2023,109.0,7.266666666666667
thatnewnew,4427493,Tre Tomlinson,dp,2024,55.764812045,3.280283061470588
thatnewnew,4430411,Jammie Robinson,dp,2023,101.0,6.733333333333333
thatnewnew,4430411,Jammie Robinson,dp,2024,47.782747859999986,2.810749874117646
thatnewnew,3886834,Ugo Amadi,dp,2023,100.0,5.882352941176471
thatnewnew,3886834,Ugo Amadi,dp,2024,28.954480223,1.7032047190000001
thatnewnew,4242516,Noah Igbinoghene,dp,2023,23.0,4.6
thatnewnew,4242516,Noah Igbinoghene,dp,2024,0.0,0.0
thatnewnew,4242333,Faion Hicks,dp,2023,0.0,0.0
thatnewnew,4242333,Faion Hicks,dp,2024,0.0,0.0
thatnewnew,4567225,Jaylin Simpson,dp,2024,0.0,0.0
thatnewnew,3128724,Isaiah McKenzie,wr,2023,230.8,17.753846153846155
thatnewnew,3128724,Isaiah McKenzie,wr,2024,304.84289333999993,20.322859555999994
thatnewnew,4046530,Chris Evans,rb,2023,45.9,5.7375
thatnewnew,4046530,Chris Evans,rb,2024,208.295312593,14.878236613785715
thatnewnew,4382466,Jalen Nailor,wr,2023,40.5,6.75
thatnewnew,4382466,Jalen Nailor,wr,2024,145.016264762,9.667750984133333
thatnewnew,3929785,Nick Westbrook-Ikhine,wr,2023,394.0,28.142857142857142
thatnewnew,3929785,Nick Westbrook-Ikhine,wr,2024,70.880424116,5.062887436857143
thatnewnew,4432620,Parker Washington,wr,2023,263.0,29.22222222222222
thatnewnew,4432620,Parker Washington,wr,2024,46.49920783,3.3213719878571433
thatnewnew,4050373,Quez Watkins,wr,2023,188.0,20.88888888888889
thatnewnew,4050373,Quez Watkins,wr,2024,147.706359465,9.847090630999999
thatnewnew,4242540,Isaiah Hodgins,wr,2023,271.0,15.941176470588236
thatnewnew,4242540,Isaiah Hodgins,wr,2024,44.025856061,3.1447040043571426
thatnewnew,3116172,Trace McSorley,qb,2023,0.0,0.0
thatnewnew,3116172,Trace McSorley,qb,2024,0.0,0.0
thatnewnew,2972515,Cooper Rush,qb,2023,36.0,5.142857142857143
thatnewnew,2972515,Cooper Rush,qb,2024,178.57300271600002,44.643250679000005
thatnewnew,4240603,Malik Davis,rb,2023,7.0,2.3333333333333335
thatnewnew,4240603,Malik Davis,rb,2024,0.0,0.0
thatnewnew,4257188,Charlie Jones,wr,2023,226.6,20.599999999999998
thatnewnew,4257188,Charlie Jones,wr,2024,310.614646388,20.70764309253333
thatnewnew,14012,Andy Dalton,qb,2023,126.20000000000002,42.06666666666667
thatnewnew,14012,Andy Dalton,qb,2024,155.413235822,38.8533089555
thatnewnew,3115364,Leonard Fournette,rb,2023,12.0,6.0
thatnewnew,3115364,Leonard Fournette,rb,2024,0.0,0.0
thatnewnew,4430871,Sean Tucker,rb,2023,32.1,2.9181818181818184
thatnewnew,4430871,Sean Tucker,rb,2024,84.465373309,6.497336408384616
thatnewnew,4243160,Laviska Shenault Jr.,wr,2023,189.0,23.625
thatnewnew,4243160,Laviska Shenault Jr.,wr,2024,571.249800027,38.0833200018
thatnewnew,4362921,Tyquan Thornton,wr,2023,146.7,16.299999999999997
thatnewnew,4362921,Tyquan Thornton,wr,2024,42.156941575000005,3.0112101125
thatnewnew,3928925,JaMycal Hasty,rb,2023,8.0,1.6
thatnewnew,3928925,JaMycal Hasty,rb,2024,158.65905123500002,12.20454240269231
thatnewnew,4259553,Stetson Bennett,qb,2023,0.0,0.0
thatnewnew,4259553,Stetson Bennett,qb,2024,0.0,0.0
thatnewnew,4243371,Riley Patterson,k,2023,845.0,56.333333333333336
thatnewnew,4243371,Riley Patterson,k,2024,0.0,0.0
thatnewnew,4686422,Xavier Hutchinson,wr,2023,135.8,8.4875
thatnewnew,4686422,Xavier Hutchinson,wr,2024,28.750382713,1.9166921808666666
thatnewnew,4361577,Dyami Brown,wr,2023,229.20000000000002,13.482352941176472
thatnewnew,4361577,Dyami Brown,wr,2024,135.30634816900002,9.020423211266667
thatnewnew,4411193,Deonte Harty,wr,2023,390.0,24.375
thatnewnew,4411193,Deonte Harty,wr,2024,661.803579733,44.12023864886667
thatnewnew,4570409,David Bell,wr,2023,224.5,14.966666666666667
thatnewnew,4570409,David Bell,wr,2024,84.675981813,6.048284415214286
thatnewnew,4036335,Cedrick Wilson Jr.,wr,2023,350.0,23.333333333333332
thatnewnew,4036335,Cedrick Wilson Jr.,wr,2024,198.140837671,13.209389178066667
thatnewnew,4249836,Pierre Strong Jr.,rb,2023,383.7,22.570588235294117
thatnewnew,4249836,Pierre Strong Jr.,rb,2024,142.7230926,10.194506614285714
thatnewnew,4373266,Antoine Green,wr,2023,18.0,2.0
thatnewnew,4373266,Antoine Green,wr,2024,47.226996194,3.373356871
thatnewnew,3912092,Donald Parham Jr.,te,2023,359.5,25.678571428571427
thatnewnew,3912092,Donald Parham Jr.,te,2024,47.439672097,3.388548006928571
thatnewnew,4372063,Ronnie Bell,wr,2023,188.0,11.058823529411764
thatnewnew,4372063,Ronnie Bell,wr,2024,452.40961415000004,30.160640943333338
thatnewnew,4426844,Elijah Higgins,te,2023,182.5,16.59090909090909
thatnewnew,4426844,Elijah Higgins,te,2024,186.90983883100003,12.46065592206667
thatnewnew,4374033,Jermar Jefferson,rb,2023,0.0,0.0
thatnewnew,4374033,Jermar Jefferson,rb,2024,0.0,0.0
thatnewnew,10636,Mason Crosby,k,2023,158.0,52.666666666666664
thatnewnew,10636,Mason Crosby,k,2024,0.0,0.0
thatnewnew,4360306,Justyn Ross,wr,2023,79.5,7.95
thatnewnew,4360306,Justyn Ross,wr,2024,0.0,0.0
thatnewnew,4362630,Terrace Marshall Jr.,wr,2023,192.5,21.38888888888889
thatnewnew,4362630,Terrace Marshall Jr.,wr,2024,0.0,0.0
thatnewnew,3120590,Easton Stick,qb,2023,351.00000000000006,70.20000000000002
thatnewnew,3120590,Easton Stick,qb,2024,147.76090071000002,36.940225177500004
thatnewnew,3139925,Rashaad Penny,rb,2023,17.1,5.7
thatnewnew,3139925,Rashaad Penny,rb,2024,0.0,0.0
thatnewnew,4034946,Kyle Trask,qb,2023,-2.2,-0.7333333333333334
thatnewnew,4034946,Kyle Trask,qb,2024,161.727819345,40.43195483625
thatnewnew,4241802,Jalen Reagor,wr,2023,310.4,28.218181818181815
thatnewnew,4241802,Jalen Reagor,wr,2024,880.770655552,58.71804370346667
thatnewnew,4037457,Travis Homer,rb,2023,50.0,3.125
thatnewnew,4037457,Travis Homer,rb,2024,47.928303183,3.6867925525384613
thatnewnew,4428678,Jamari Thrash,wr,2024,45.784637501000006,3.270331250071429
thatnewnew,3926231,Britain Covey,wr,2023,319.0,19.9375
thatnewnew,3926231,Britain Covey,wr,2024,330.548420738,22.036561382533332
thatnewnew,4242546,Davis Mills,qb,2023,88.6,14.766666666666666
thatnewnew,4242546,Davis Mills,qb,2024,0.0,0.0
thatnewnew,4034952,La'Mical Perine,rb,2023,107.9,21.580000000000002
thatnewnew,4034952,La'Mical Perine,rb,2024,80.20069369999997,6.1692841307692285
thatnewnew,4372071,Hassan Haskins,rb,2023,0.0,0.0
thatnewnew,4372071,Hassan Haskins,rb,2024,13.424145191,1.032626553153846
thatnewnew,4240631,DeeJay Dallas,rb,2023,407.2,23.95294117647059
thatnewnew,4240631,DeeJay Dallas,rb,2024,842.279862374,60.162847312428575
thatnewnew,4426553,Davis Allen,te,2023,146.5,9.766666666666667
thatnewnew,4426553,Davis Allen,te,2024,162.40557028599997,10.827038019066665
thatnewnew,4012556,C.J. Ham,rb,2023,100.9,5.935294117647059
thatnewnew,4012556,C.J. Ham,rb,2024,48.232643235000005,3.4451888025
thatnewnew,3128452,Jordan Akins,te,2023,174.0,10.235294117647058
thatnewnew,3128452,Jordan Akins,te,2024,184.10626362000002,12.273750908000002
thatnewnew,4241374,Grant Calcaterra,te,2023,57.5,3.8333333333333335
thatnewnew,4241374,Grant Calcaterra,te,2024,44.199846064,3.157131861714286
thatnewnew,11394,Josh Johnson,qb,2023,0.0,0.0
thatnewnew,11394,Josh Johnson,qb,2024,181.17271530800002,45.293178827000006
thatnewnew,3047876,KhaDarel Hodge,wr,2023,243.0,14.294117647058824
thatnewnew,3047876,KhaDarel Hodge,wr,2024,252.633132282,16.8422088188
thatnewnew,2971281,Pharaoh Brown,te,2023,250.0,14.705882352941176
thatnewnew,2971281,Pharaoh Brown,te,2024,149.531500637,9.968766709133332
thatnewnew,3925347,Damien Harris,rb,2023,72.8,12.133333333333333
thatnewnew,3925347,Damien Harris,rb,2024,0.0,0.0
thatnewnew,3122168,Trent Sherfield Sr.,wr,2023,162.0,9.529411764705882
thatnewnew,3122168,Trent Sherfield Sr.,wr,2024,80.37026158900001,6.182327814538462
thatnewnew,3843945,Foster Moreau,te,2023,242.5,16.166666666666668
thatnewnew,3843945,Foster Moreau,te,2024,211.716426023,14.114428401533333
thatnewnew,3886818,Myles Gaskin,rb,2023,-6.0,-2.0
thatnewnew,3886818,Myles Gaskin,rb,2024,105.175325747,8.090409672846153
thatnewnew,4429262,Jaheim Bell,te,2024,45.25637536599999,3.232598240428571
thatnewnew,2976592,Sterling Shepard,wr,2023,108.7,7.246666666666667
thatnewnew,2976592,Sterling Shepard,wr,2024,65.449422837,4.6749587740714285
thatnewnew,4689988,Jason Brownlee,wr,2023,80.0,10.0
thatnewnew,4689988,Jason Brownlee,wr,2024,49.1203802,3.5085985857142856
thatnewnew,14876,Ryan Tannehill,qb,2023,356.6000000000001,35.66000000000001
thatnewnew,14876,Ryan Tannehill,qb,2024,0.0,0.0
thatnewnew,2975417,Patrick Ricard,rb,2023,86.0,5.0588235294117645
thatnewnew,2975417,Patrick Ricard,rb,2024,40.040684887999994,2.8600489205714283
thatnewnew,4429684,Anthony Gould,wr,2024,779.753115022,51.98354100146666
thatnewnew,4887558,Emanuel Wilson,rb,2023,51.5,7.357142857142857
thatnewnew,4887558,Emanuel Wilson,rb,2024,0.0,0.0
thatnewnew,4576297,AJ Barner,te,2024,121.897681116,8.1265120744
thatnewnew,13982,Julio Jones,wr,2023,143.0,13.0
thatnewnew,13982,Julio Jones,wr,2024,0.0,0.0
thatnewnew,3915165,Rodrigo Blankenship,k,2023,0.0,0.0
thatnewnew,3915165,Rodrigo Blankenship,k,2024,0.0,0.0
thatnewnew,4242512,Malik Willis,qb,2023,8.600000000000001,2.866666666666667
thatnewnew,4242512,Malik Willis,qb,2024,0.0,0.0
thatnewnew,3051439,Boston Scott,rb,2023,157.2,10.479999999999999
thatnewnew,3051439,Boston Scott,rb,2024,640.985693594,45.78469239957143
thatnewnew,4429022,Kayshon Boutte,wr,2023,20.5,4.1
thatnewnew,4429022,Kayshon Boutte,wr,2024,0.0,0.0
thatnewnew,15168,Case Keenum,qb,2023,54.00000000000001,27.000000000000004
thatnewnew,15168,Case Keenum,qb,2024,165.99993089399993,41.49998272349998
thatnewnew,3127310,Drew Sample,te,2023,244.5,14.382352941176471
thatnewnew,3127310,Drew Sample,te,2024,154.380955099,10.292063673266666
thatnewnew,4259308,Raheem Blackshear,rb,2023,335.7,25.823076923076922
thatnewnew,4259308,Raheem Blackshear,rb,2024,893.789386251,63.84209901792857
thatnewnew,2998565,Mo Alie-Cox,te,2023,209.5,12.323529411764707
thatnewnew,2998565,Mo Alie-Cox,te,2024,95.93851778700001,6.3959011858000006
thatnewnew,4430539,Brenton Strange,te,2023,78.5,5.607142857142857
thatnewnew,4430539,Brenton Strange,te,2024,147.035194648,9.802346309866666
thatnewnew,4429939,Jawhar Jordan,rb,2024,0.0,0.0
thatnewnew,4043016,Dee Eskridge,wr,2023,138.0,34.5
thatnewnew,4043016,Dee Eskridge,wr,2024,410.367027395,27.357801826333333
thatnewnew,4696700,Tip Reiman,te,2024,93.059286363,6.2039524242
thatnewnew,4360231,Lucas Krull,te,2023,109.5,15.642857142857142
thatnewnew,4360231,Lucas Krull,te,2024,94.88894357400001,6.325929571600001
thatnewnew,3052056,River Cracraft,wr,2023,135.5,13.55
thatnewnew,3052056,River Cracraft,wr,2024,25.092794341999998,1.7923424529999998
thatnewnew,4360086,Josh Whyle,te,2023,116.0,10.545454545454545
thatnewnew,4360086,Josh Whyle,te,2024,202.90670614299998,13.527113742866666
thatnewnew,4036431,Darrynton Evans,rb,2023,132.7,18.957142857142856
thatnewnew,4036431,Darrynton Evans,rb,2024,53.110637738,4.0854336721538465
thatnewnew,3675812,Bryce Perkins,qb,2023,0.0,0.0
thatnewnew,3675812,Bryce Perkins,qb,2024,0.0,0.0
thatnewnew,3910544,Joshua Kelley,rb,2023,303.0,17.823529411764707
thatnewnew,3910544,Joshua Kelley,rb,2024,0.0,0.0
thatnewnew,4426475,Tyrion Davis-Price,rb,2023,8.2,4.1
thatnewnew,4426475,Tyrion Davis-Price,rb,2024,5.484027259000001,0.4218482506923078
thatnewnew,4250360,Bailey Zappe,qb,2023,294.8,29.48
thatnewnew,4250360,Bailey Zappe,qb,2024,0.0,0.0
thatnewnew,3932442,Equanimeous St. Brown,wr,2023,64.0,9.142857142857142
thatnewnew,3932442,Equanimeous St. Brown,wr,2024,49.369551107,3.526396507642857
thatnewnew,3932430,Jalen Guyton,wr,2023,117.5,14.6875
thatnewnew,3932430,Jalen Guyton,wr,2024,185.76007348,12.384004898666666
thatnewnew,2565969,Taylor Heinicke,qb,2023,317.40000000000003,63.480000000000004
thatnewnew,2565969,Taylor Heinicke,qb,2024,0.0,0.0
thatnewnew,4258248,Peyton Hendershot,te,2023,87.0,10.875
thatnewnew,4258248,Peyton Hendershot,te,2024,106.542653405,7.102843560333333
thatnewnew,9614,Marcedes Lewis,te,2023,43.5,2.5588235294117645
thatnewnew,9614,Marcedes Lewis,te,2024,46.259648782000006,3.3042606272857147
thatnewnew,4373030,Ben Sims,te,2023,48.5,2.8529411764705883
thatnewnew,4373030,Ben Sims,te,2024,24.1245713375,1.7231836669642857
thatnewnew,4692835,Jalen Brooks,wr,2023,82.0,11.714285714285714
thatnewnew,4692835,Jalen Brooks,wr,2024,77.393272498,5.528090892714286
thatnewnew,3895785,Ben DiNucci,qb,2023,0.0,0.0
thatnewnew,3895785,Ben DiNucci,qb,2024,0.0,0.0
thatnewnew,4039607,J.J. Taylor,rb,2023,0.0,0.0
thatnewnew,4039607,J.J. Taylor,rb,2024,0.0,0.0
thatnewnew,3115249,Taven Bryan,dp,2023,262.5,15.441176470588236
thatnewnew,3115249,Taven Bryan,dp,2024,75.062031623,4.415413624882353
thatnewnew,3045220,Maurice Hurst II,dp,2023,336.5,25.884615384615383
thatnewnew,3045220,Maurice Hurst II,dp,2024,184.625370815,10.860315930294117
thatnewnew,3051369,Bruce Hector,dp,2023,33.5,16.75
thatnewnew,3051369,Bruce Hector,dp,2024,0.0,0.0
thatnewnew,3892689,Jeremiah Ledbetter,dp,2023,213.0,12.529411764705882
thatnewnew,3892689,Jeremiah Ledbetter,dp,2024,33.497280679,1.9704282752352942
thatnewnew,2574582,Angelo Blackson,dp,2023,244.5,22.227272727272727
thatnewnew,2574582,Angelo Blackson,dp,2024,25.752563596999998,1.5148566821764704
thatnewnew,4042141,Trysten Hill,dp,2023,2.0,2.0
thatnewnew,4042141,Trysten Hill,dp,2024,0.0,0.0
thatnewnew,2969921,Mario Edwards Jr.,dp,2023,291.0,19.4
thatnewnew,2969921,Mario Edwards Jr.,dp,2024,91.97009216299999,5.410005421352941
thatnewnew,3052059,Daniel Ekuale,dp,2023,50.0,16.666666666666668
thatnewnew,3052059,Daniel Ekuale,dp,2024,202.25847783499998,11.897557519705881
thatnewnew,4259978,Quinton Bohanna,dp,2023,110.0,18.333333333333332
thatnewnew,4259978,Quinton Bohanna,dp,2024,27.288775447999996,1.6052220851764702
thatnewnew,4242457,Matthew Butler,dp,2023,4.0,2.0
thatnewnew,4242457,Matthew Butler,dp,2024,0.0,0.0
thatnewnew,4240759,Esezi Otomewo,dp,2023,0.0,0.0
thatnewnew,4240759,Esezi Otomewo,dp,2024,0.0,0.0
thatnewnew,4426359,DeMarvin Leal,dp,2023,172.5,14.375
thatnewnew,4426359,DeMarvin Leal,dp,2024,0.0,0.0
thatnewnew,4426583,Christopher Hinton,dp,2023,69.0,23.0
thatnewnew,4426583,Christopher Hinton,dp,2024,42.923580073,2.5249164748823527
thatnewnew,4590720,Domenique Davis,dp,2023,0.0,0.0
thatnewnew,4590720,Domenique Davis,dp,2024,0.0,0.0
thatnewnew,4362497,Nesta Jade Silvera,dp,2023,15.0,5.0
thatnewnew,4362497,Nesta Jade Silvera,dp,2024,21.941097474000003,1.2906527925882354
thatnewnew,4246741,Travis Bell,dp,2023,14.0,7.0
thatnewnew,4246741,Travis Bell,dp,2024,0.0,0.0
thatnewnew,4361861,Tyler Lacy,dp,2023,103.5,6.9
thatnewnew,4361861,Tyler Lacy,dp,2024,0.0,0.0
thatnewnew,4362117,Keondre Coburn,dp,2023,71.0,14.2
thatnewnew,4362117,Keondre Coburn,dp,2024,198.37529002999995,11.669134707647055
thatnewnew,4568018,TK McLendon Jr.,dp,2023,96.0,13.714285714285714
thatnewnew,4568018,TK McLendon Jr.,dp,2024,123.74870724499999,7.279335720294117
thatnewnew,4426676,Jowon Briggs,dp,2024,0.0,0.0
thatnewnew,15875,Brandon Williams,dp,2023,0.0,0.0
thatnewnew,15875,Brandon Williams,dp,2024,0.0,0.0
thatnewnew,15958,Akeem Spence,dp,2023,0.0,0.0
thatnewnew,15958,Akeem Spence,dp,2024,0.0,0.0
thatnewnew,2976263,Matt Ioannidis,dp,2023,0.0,0.0
thatnewnew,2976263,Matt Ioannidis,dp,2024,0.0,0.0
thatnewnew,3057899,Justin Zimmer,dp,2023,0.0,0.0
thatnewnew,3057899,Justin Zimmer,dp,2024,0.0,0.0
thatnewnew,4241451,Isaiah Buggs,dp,2023,171.0,17.1
thatnewnew,4241451,Isaiah Buggs,dp,2024,0.0,0.0
thatnewnew,4035452,Rashard Lawrence,dp,2023,0.0,0.0
thatnewnew,4035452,Rashard Lawrence,dp,2024,0.0,0.0
thatnewnew,3122690,Henry Mondeaux,dp,2023,0.0,0.0
thatnewnew,3122690,Henry Mondeaux,dp,2024,0.0,0.0
thatnewnew,4242228,Tyler Shelvin,dp,2023,0.0,0.0
thatnewnew,4242228,Tyler Shelvin,dp,2024,0.0,0.0
thatnewnew,4240716,Jaylen Twyman,dp,2023,0.0,0.0
thatnewnew,4240716,Jaylen Twyman,dp,2024,0.0,0.0
thatnewnew,3127587,David Moa,dp,2023,0.0,0.0
thatnewnew,3127587,David Moa,dp,2024,0.0,0.0
thatnewnew,4256041,Manny Jones,dp,2023,0.0,0.0
thatnewnew,4256041,Manny Jones,dp,2024,0.0,0.0
thatnewnew,4240927,Jayden Peevy,dp,2023,2.0,2.0
thatnewnew,4240927,Jayden Peevy,dp,2024,0.0,0.0
thatnewnew,4052609,Roderick Perry II,dp,2023,0.0,0.0
thatnewnew,4052609,Roderick Perry II,dp,2024,0.0,0.0
thatnewnew,3895834,Jalen Dalton,dp,2023,0.0,0.0
thatnewnew,3895834,Jalen Dalton,dp,2024,0.0,0.0
thatnewnew,2577757,T.Y. McGill,dp,2023,58.0,29.0
thatnewnew,2577757,T.Y. McGill,dp,2024,29.654839289999995,1.7444023111764704
thatnewnew,3044732,Kendal Vickers,dp,2023,9.0,4.5
thatnewnew,3044732,Kendal Vickers,dp,2024,130.42745043,7.6722029664705875
thatnewnew,4243541,Kalia Davis,dp,2023,30.0,10.0
thatnewnew,4243541,Kalia Davis,dp,2024,0.0,0.0
thatnewnew,4034861,Ben Stille,dp,2023,71.0,14.2
thatnewnew,4034861,Ben Stille,dp,2024,0.0,0.0
thatnewnew,4052017,C.J. Brewer,dp,2023,0.0,0.0
thatnewnew,4052017,C.J. Brewer,dp,2024,0.0,0.0
thatnewnew,4429034,Jaquelin Roy,dp,2023,92.0,7.666666666666667
thatnewnew,4429034,Jaquelin Roy,dp,2024,37.26637857100001,2.192139915941177
thatnewnew,4240042,Cory Durden,dp,2023,13.0,3.25
thatnewnew,4240042,Cory Durden,dp,2024,51.045589702,3.002681747176471
thatnewnew,4361421,PJ Mustipher,dp,2023,25.0,6.25
thatnewnew,4361421,PJ Mustipher,dp,2024,140.83441549,8.284377381764706
thatnewnew,5093973,Levi Drake Rodriguez,dp,2024,0.0,0.0
thatnewnew,4586333,Mekhi Wingo,dp,2024,0.0,0.0
thatnewnew,4427090,Brandon Dorlus,dp,2024,35.036060242999994,2.06094472017647
thatnewnew,4427826,Zion Logue,dp,2024,0.0,0.0
thatnewnew,4692185,Justin Rogers,dp,2024,0.0,0.0
thatnewnew,3126489,Taylor Stallworth,dp,2023,-2.0,-2.0
thatnewnew,3126489,Taylor Stallworth,dp,2024,0.0,0.0
thatnewnew,4243257,John Penisini,dp,2023,0.0,0.0
thatnewnew,4243257,John Penisini,dp,2024,0.0,0.0
